1655463600000 0.01038700 0.01039900 0.01035600 0.01038300 869.57200000 1655464499999 9.02083626 669 357.99100000 3.71423090 0
1655464500000 0.01038100 0.01038100 0.01034900 0.01035500 630.89200000 1655465399999 6.53445593 511 231.16300000 2.39417380 0
1655465400000 0.01035600 0.01036400 0.01034400 0.01034800 885.44000000 1655466299999 9.16478256 590 333.57800000 3.45292639 0
1655466300000 0.01034800 0.01038400 0.01034800 0.01038300 816.17800000 1655467199999 8.45751587 491 491.34500000 5.09147594 0
1655467200000 0.01038100 0.01039700 0.01037700 0.01039600 427.53000000 1655468099999 4.44196963 439 270.07700000 2.80642903 0
1655468100000 0.01039600 0.01040800 0.01038700 0.01040200 544.41700000 1655468999999 5.66107532 444 315.93900000 3.28530593 0
1655469000000 0.01040100 0.01041200 0.01034000 0.01035400 1464.78000000 1655469899999 15.19314772 1054 519.47700000 5.39177053 0
1655469900000 0.01035600 0.01040400 0.01035300 0.01040100 1626.80300000 1655470799999 16.90107935 990 1167.47300000 12.12899785 0
1655470800000 0.01040100 0.01041500 0.01039100 0.01041000 506.72500000 1655471699999 5.27236583 421 324.57800000 3.37734214 0
1655471700000 0.01040800 0.01044500 0.01039600 0.01044200 1305.26700000 1655472599999 13.60588310 902 881.32800000 9.18620099 0
1655472600000 0.01044300 0.01050000 0.01044300 0.01048900 3381.60600000 1655473499999 35.42537329 2109 2390.58300000 25.04156366 0
1655473500000 0.01048700 0.01051600 0.01047300 0.01051400 2126.97600000 1655474399999 22.32706516 1082 1547.91100000 16.25117304 0
1655474400000 0.01051500 0.01052700 0.01047800 0.01049200 1918.61000000 1655475299999 20.15660412 1208 1033.26400000 10.85929210 0
1655475300000 0.01049300 0.01049700 0.01044000 0.01044300 1749.65700000 1655476199999 18.31412538 1213 729.63400000 7.63714465 0
1655476200000 0.01044500 0.01047800 0.01042800 0.01047800 1162.59100000 1655477099999 12.15319584 972 732.49800000 7.65844266 0
1655477100000 0.01047800 0.01050300 0.01046600 0.01046600 1178.05900000 1655477999999 12.35319845 799 800.13300000 8.39184039 0
1655478000000 0.01046500 0.01047400 0.01043900 0.01044700 1692.98700000 1655478899999 17.70893263 806 1138.17000000 11.90950638 0
1655478900000 0.01044500 0.01047500 0.01044500 0.01046100 1273.57500000 1655479799999 13.33047153 633 973.22000000 10.18744592 0
1655479800000 0.01046200 0.01046200 0.01043000 0.01043300 563.52400000 1655480699999 5.88737898 466 166.09800000 1.73498377 0
1655480700000 0.01043400 0.01044900 0.01041500 0.01044600 980.62100000 1655481599999 10.22772760 608 434.73500000 4.53618866 0
1655481600000 0.01044600 0.01046000 0.01042700 0.01044100 850.46400000 1655482499999 8.88259948 572 399.11500000 4.16838857 0
1655482500000 0.01043900 0.01044300 0.01043200 0.01043800 473.18200000 1655483399999 4.93910599 339 284.74500000 2.97241074 0
1655483400000 0.01043800 0.01043900 0.01042300 0.01042400 414.53400000 1655484299999 4.32326283 426 186.29300000 1.94297338 0
1655484300000 0.01042400 0.01044100 0.01040600 0.01042400 1177.08000000 1655485199999 12.26816621 812 651.56900000 6.79096860 0
1655485200000 0.01042400 0.01042700 0.01039200 0.01042400 811.98300000 1655486099999 8.45246323 669 295.08600000 3.07298951 0
1655486100000 0.01042500 0.01043600 0.01041700 0.01042200 380.59600000 1655486999999 3.96841429 348 174.47900000 1.81940509 0
1655487000000 0.01042200 0.01045300 0.01042100 0.01045000 721.47800000 1655487899999 7.52991093 494 430.72500000 4.49612742 0
1655487900000 0.01045000 0.01046500 0.01043400 0.01045400 579.00100000 1655488799999 6.05053876 570 323.58600000 3.38172313 0
1655488800000 0.01045400 0.01047500 0.01043100 0.01047500 1122.86100000 1655489699999 11.74686306 594 824.53400000 8.62822228 0
1655489700000 0.01047500 0.01048600 0.01046100 0.01046800 776.06100000 1655490599999 8.12874221 546 444.83300000 4.65980875 0
1655490600000 0.01046900 0.01048600 0.01045200 0.01048500 414.56200000 1655491499999 4.33990841 406 230.64400000 2.41464467 0
1655491500000 0.01048500 0.01049600 0.01048500 0.01049600 239.77100000 1655492399999 2.51539743 343 150.82600000 1.58232602 0
1655492400000 0.01049600 0.01051300 0.01048600 0.01049700 925.19600000 1655493299999 9.71489109 716 715.25400000 7.51112557 0
1655493300000 0.01049400 0.01050500 0.01049100 0.01050300 356.50500000 1655494199999 3.74328269 236 266.46900000 2.79791142 0
